likes,screen_name,text,timestamp,tweet_id,user_id,username,city
0,Jedi72,im allowed activities recovering surgery really boring ugh recommendations movies series etc going crack open historian elizabeth kostova tomorrow,2020-03-05 03:38:58,1235409442923044864,16497749,jenn farrell,Toronto
164,SugithVarughese,false sit board canadian non profit extended health care insurance plan private insurance covers prescriptions dental nonhospital services like massage private rooms health care surgery physicals covered govt,2020-03-05 02:54:38,1235398285977882624,146629430,sugith varughese,Toronto
1,bex_pix,gratitude day 64 today im grateful health care system friend leannelosingit surgery change life didnt go debt pay system perfect,2020-03-05 02:13:56,1235388041255997440,288869380,bex,Toronto
0,setomas_author,hey people im healing week eye surgery back hamilton next week sometime keep posted mississauga ontario,2020-03-05 02:02:42,1235385214576156672,747046958657855488,se tomas,Toronto
3,ChildLifeMorgan,come hear keynote address western university innovation conference saturday morning childlife virtualreality preparation patients surgery opsmilecan douglas story 120 second tv version via youtube cleftlip cleftpalate,2020-03-05 22:53:55,1235700095703822336,437928155,morgan livingstone,Toronto
6,ChildLifeMorgan,come hear keynote address western university innovation conference saturday morning childlife virtualreality preparation patients surgery opsmilecan douglas story 120 second tv version via youtube cleftlip cleftpalate,2020-03-05 22:44:22,1235697691088146432,437928155,morgan livingstone,Toronto
0,diamondsharp416,performing surgery beautiful instruments dentalinstrumentsharpening sharpeningservice staysharp diamondsharp dentistry toronto canada,2020-03-05 22:11:52,1235689512027574272,1009626565280522240,diamondsharp,Toronto
0,pxlx02,hear given news january surgery early february met oncologist week chemo therapy radiation pills keep looking forward told,2020-03-05 19:30:59,1235649024822251520,2345269014,paul,Toronto
0,elanaharte,sometimes life like get listen whats going around waiting minor surgery lifeslikethat uber payattention inspiration followyourmuse michael garron hospital toronto east,2020-03-05 15:25:27,1235587233480085504,136058972,elana harte,Toronto
0,kimbelina79,leah perform little surgery morning doll whose head popped think doll creepylooking would love mysteriously disappear leah received baba,2020-03-05 14:44:34,1235576944609148928,9409982,kimberly,Toronto
2,HOLL0WSOUL,want nose n jaw surgery rn thnx,2020-03-05 13:14:37,1235554309107941376,1166592908184756224,hollow,Toronto
0,leanne_losingit,tell johnlegend come toronto make milkshake sans blender gastric bypass surgery 18 hours ago milkshake eat,2020-03-05 06:31:34,1235452877562433536,493580400,leanne,Toronto
1,xx_dougla,believe insurance cover lasik surgery,2020-03-05 04:52:19,1235427901891325952,65978971,dougla,Toronto
0,Jedi72,im allowed activities recovering surgery really boring ugh recommendations movies series etc going crack open historian elizabeth kostova tomorrow,2020-03-05 03:38:58,1235409442923044864,16497749,jenn farrell,Toronto
164,SugithVarughese,false sit board canadian non profit extended health care insurance plan private insurance covers prescriptions dental nonhospital services like massage private rooms health care surgery physicals covered govt,2020-03-05 02:54:38,1235398285977882624,146629430,sugith varughese,Toronto
1,bex_pix,gratitude day 64 today im grateful health care system friend leannelosingit surgery change life didnt go debt pay system perfect,2020-03-05 02:13:56,1235388041255997440,288869380,bex,Toronto
0,setomas_author,hey people im healing week eye surgery back hamilton next week sometime keep posted mississauga ontario,2020-03-05 02:02:42,1235385214576156672,747046958657855488,se tomas,Toronto
0,ghlake,dh 2 chemo rounds 5 doctors issues pay small copay meds hv extra insurance taxpayerfunded public healthcare aint perfect love,2020-03-03 00:47:30,1234641515370156032,169051022,linda bowser,Toronto
0,ghlake,dh 2 chemo rounds 5 doctors issues pay small copay meds hv extra insurance taxpayerfunded public healthcare aint perfect love,2020-03-03 00:47:30,1234641515370156032,169051022,linda bowser,Toronto
9,Astro_Erik,took experimental chemo 2 years later one tracking changes data long term studies dont always exist,2020-03-06 07:19:28,1235827320721567744,15504380,mr io,Toronto
9,Astro_Erik,took experimental chemo 2 years later one tracking changes data long term studies dont always exist,2020-03-06 07:19:28,1235827320721567744,15504380,mr io,Toronto
0,pxlx02,hear given news january surgery early february met oncologist week chemo therapy radiation pills keep looking forward told,2020-03-05 19:30:59,1235649024822251520,2345269014,paul,Toronto
0,pxlx02,hear given news january surgery early february met oncologist week chemo therapy radiation pills keep looking forward told,2020-03-05 19:30:59,1235649024822251520,2345269014,paul,Toronto
0,ghlake,us system nuts pay file taxes geared income extra expenses dental glasses meds reasonable care great dh thru chemo 2 times guess arent bankrupt,2020-03-02 19:05:52,1234555540572983296,169051022,linda bowser,Toronto
0,ghlake,us system nuts pay file taxes geared income extra expenses dental glasses meds reasonable care great dh thru chemo 2 times guess arent bankrupt,2020-03-02 19:05:52,1234555540572983296,169051022,linda bowser,Toronto
1,AngelaOlah,mine tumor interested keeping lol,2020-03-04 00:48:32,1235004163534315520,1292269562,angela olah,Toronto
1,AngelaOlah,mine tumor interested keeping lol,2020-03-04 00:48:32,1235004163534315520,1292269562,angela olah,Toronto
0,mknuckle66,something mass majority canadians could affordim happy family could afford extended time mother add mother went throughshe also tumor brain removedonce free,2020-03-01 01:44:31,1233931089636397056,75547037,mknuckle,Toronto
0,mknuckle66,something mass majority canadians could affordim happy family could afford extended time mother add mother went throughshe also tumor brain removedonce free,2020-03-01 01:44:31,1233931089636397056,75547037,mknuckle,Toronto
3,sauravimmunity,wonderful study cellcellpress rmedzhitov lab showed perinatal glucocorticoid exposure impact long term consequences adulthood impair control tumor growth bacterial infection,2020-03-06 16:24:59,1235964603118518272,484342907,saurav roy choudhury,Toronto
3,sauravimmunity,wonderful study cellcellpress rmedzhitov lab showed perinatal glucocorticoid exposure impact long term consequences adulthood impair control tumor growth bacterial infection,2020-03-06 16:24:59,1235964603118518272,484342907,saurav roy choudhury,Toronto
0,andrewbrobyn,brain tumours showing follow andrewbrobyn please support patreon link bio badnews condoms safesex medicalcare healthcare comicsofig dailycomic igcomicfamily,2020-03-02 19:06:30,1234555699788537856,1976341142,nyborb werdna,Toronto
0,andrewbrobyn,brain tumours showing follow andrewbrobyn please support patreon link bio badnews condoms safesex medicalcare healthcare comicsofig dailycomic igcomicfamily,2020-03-02 19:06:30,1234555699788537856,1976341142,nyborb werdna,Toronto
2,glamourgirlca,ana dont feel better puerile jaredkushner taking care coronavirus first repaired middle east problem oh sorry bad didnt cured cancer wait mfer didnt either functional moron coronavirus ohshit,2020-03-12 17:24:54,1238154010705756160,24911291,susan,Toronto
2,glamourgirlca,ana dont feel better puerile jaredkushner taking care coronavirus first repaired middle east problem oh sorry bad didnt cured cancer wait mfer didnt either functional moron coronavirus ohshit,2020-03-12 17:24:54,1238154010705756160,24911291,susan,Toronto
1,RobertAWiseman,sad family friends death coronavirus much significant death car accident cancer heart attack domestic violence health officials announce,2020-03-09 20:59:30,1237120853843808256,319975974,robert wiseman,Toronto
1,RobertAWiseman,sad family friends death coronavirus much significant death car accident cancer heart attack domestic violence health officials announce,2020-03-09 20:59:30,1237120853843808256,319975974,robert wiseman,Toronto
1,RobertAWiseman,sad family friends death coronavirus much significant death car accident cancer heart attack domestic violence health officials announce,2020-03-09 20:59:30,1237120853843808256,319975974,robert wiseman,Toronto
1,ghlake,dh cancer waiting approval drug trials get worry,2020-03-09 01:30:02,1236826547446784000,169051022,linda bowser,Toronto
1,RobertAWiseman,sad family friends death coronavirus much significant death car accident cancer heart attack domestic violence health officials announce,2020-03-09 20:59:30,1237120853843808256,319975974,robert wiseman,Toronto
1,ghlake,dh cancer waiting approval drug trials get worry,2020-03-09 01:30:02,1236826547446784000,169051022,linda bowser,Toronto
13,noizangel,people immunocompromised may think possible causes aids autoimmune diseases cancer chemotherapy chronic diseases like diabetes hepatitis lupus malnutrition alcoholism certain medications aging congenital disorders,2020-03-12 19:52:28,1238191147933143040,16132605,nicole fing disappointed toronto,Toronto
3,marlawd,stay well josh thinking melissa molly isolation hard ive cancer treatment worthwhile sounds like youre handling positivity,2020-03-12 18:02:26,1238163456005738496,49687037,marla waltman,Toronto
2,ABC_program_,please consider hosting event pink shirt day barbecue support breast cancer team could wear tshirts like volunteers wearing argos game head info afterbreastcancer torontoeventspictwittercom97yya6gqr3,2020-03-12 17:33:24,1238156147430998016,754515937,breast cancer,Toronto
2,glamourgirlca,ana dont feel better puerile jaredkushner taking care coronavirus first repaired middle east problem oh sorry bad didnt cured cancer wait mfer didnt either functional moron coronavirus ohshit,2020-03-12 17:24:54,1238154010705756160,24911291,susan,Toronto
0,stan15537715,canadareality really tragic future canadian childrendamage made trudeau compered war mentaly iii stage cancer working bodyexploid canadian opportunity hoarding leave big damage aspect existingdestroy reason work,2020-03-12 10:47:08,1238053911031922688,2355017250,stan,Toronto
0,ghlake,im ready anything isolating anyway cause dh cancer copd gun though,2020-03-12 03:20:00,1237941386273587200,169051022,linda bowser,Toronto
3,eriq49,chris 6 months good cancer treatment zero personal cost got ta say works,2020-03-12 03:09:40,1237938785087893504,17879224,eric morse,Toronto
13,noizangel,people immunocompromised may think possible causes aids autoimmune diseases cancer chemotherapy chronic diseases like diabetes hepatitis lupus malnutrition alcoholism certain medications aging congenital disorders,2020-03-12 19:52:28,1238191147933143040,16132605,nicole fing disappointed toronto,Toronto
3,marlawd,stay well josh thinking melissa molly isolation hard ive cancer treatment worthwhile sounds like youre handling positivity,2020-03-12 18:02:26,1238163456005738496,49687037,marla waltman,Toronto
2,ABC_program_,please consider hosting event pink shirt day barbecue support breast cancer team could wear tshirts like volunteers wearing argos game head info afterbreastcancer torontoeventspictwittercom97yya6gqr3,2020-03-12 17:33:24,1238156147430998016,754515937,breast cancer,Toronto
2,glamourgirlca,ana dont feel better puerile jaredkushner taking care coronavirus first repaired middle east problem oh sorry bad didnt cured cancer wait mfer didnt either functional moron coronavirus ohshit,2020-03-12 17:24:54,1238154010705756160,24911291,susan,Toronto
0,stan15537715,canadareality really tragic future canadian childrendamage made trudeau compered war mentaly iii stage cancer working bodyexploid canadian opportunity hoarding leave big damage aspect existingdestroy reason work,2020-03-12 10:47:08,1238053911031922688,2355017250,stan,Toronto
0,ghlake,im ready anything isolating anyway cause dh cancer copd gun though,2020-03-12 03:20:00,1237941386273587200,169051022,linda bowser,Toronto
3,eriq49,chris 6 months good cancer treatment zero personal cost got ta say works,2020-03-12 03:09:40,1237938785087893504,17879224,eric morse,Toronto
0,stan15537715,white men power mens end defence woman right civilization defence woman rightwoman never get west civilizationwoman become cancerexpirience sweden malmorule women city rape white men,2020-03-08 23:38:53,1236798576019353600,2355017250,stan,Toronto
2,lwatson1062,appreciate trying find cure anything time money could better used find cure cancer diabetes aids etc,2020-03-08 21:33:27,1236767007170838528,113395299,linda watson,Toronto
